Join Time,Leave Time,id
01/30/2024 08:51:58 AM,01/30/2024 12:52:33 PM,82708
01/30/2024 08:52:01 AM,01/30/2024 11:42:15 AM,82978
01/30/2024 08:52:08 AM,01/30/2024 08:52:17 AM,82959
01/30/2024 08:52:17 AM,01/30/2024 11:47:33 AM,82959
01/30/2024 08:52:56 AM,01/30/2024 08:53:34 AM,82703
01/30/2024 08:52:57 AM,01/30/2024 08:53:24 AM,82926
01/30/2024 08:53:05 AM,01/30/2024 08:53:22 AM,82711
01/30/2024 08:53:05 AM,01/30/2024 08:53:22 AM,83009
01/30/2024 08:53:23 AM,01/30/2024 09:09:09 AM,82711
01/30/2024 08:53:23 AM,01/30/2024 08:53:55 AM,82946
01/30/2024 08:53:23 AM,01/30/2024 12:52:33 PM,83009
01/30/2024 08:53:24 AM,01/30/2024 09:37:30 AM,82926
01/30/2024 08:53:35 AM,01/30/2024 10:05:44 AM,82703
01/30/2024 08:53:42 AM,01/30/2024 08:54:00 AM,82936
01/30/2024 08:53:50 AM,01/30/2024 08:53:59 AM,82999
01/30/2024 08:53:50 AM,01/30/2024 08:53:56 AM,82654
01/30/2024 08:53:56 AM,01/30/2024 12:29:30 PM,82946
01/30/2024 08:53:56 AM,01/30/2024 11:05:29 AM,82654
01/30/2024 08:53:59 AM,01/30/2024 10:03:02 AM,82999
01/30/2024 08:54:00 AM,01/30/2024 10:17:11 AM,82936
01/30/2024 08:54:02 AM,01/30/2024 08:54:16 AM,81542
01/30/2024 08:54:06 AM,01/30/2024 08:54:17 AM,82862
01/30/2024 08:54:16 AM,01/30/2024 12:52:34 PM,81542
01/30/2024 08:54:18 AM,01/30/2024 11:05:15 AM,82862
01/30/2024 08:54:55 AM,01/30/2024 08:55:12 AM,82831
01/30/2024 08:55:13 AM,01/30/2024 10:09:42 AM,82831
01/30/2024 08:55:30 AM,01/30/2024 08:55:40 AM,82920
01/30/2024 08:55:40 AM,01/30/2024 12:39:08 PM,82920
01/30/2024 08:55:44 AM,01/30/2024 08:55:58 AM,82848
01/30/2024 08:55:51 AM,01/30/2024 08:56:03 AM,82713
01/30/2024 08:55:55 AM,01/30/2024 08:56:06 AM,82865
01/30/2024 08:55:58 AM,01/30/2024 09:13:24 AM,82848
01/30/2024 08:56:04 AM,01/30/2024 08:57:57 AM,82713
01/30/2024 08:56:05 AM,01/30/2024 08:56:39 AM,82664
01/30/2024 08:56:07 AM,01/30/2024 12:54:34 PM,82865
01/30/2024 08:56:31 AM,01/30/2024 08:56:38 AM,82736
01/30/2024 08:56:34 AM,01/30/2024 08:56:44 AM,78996
01/30/2024 08:56:38 AM,01/30/2024 12:52:33 PM,82736
01/30/2024 08:56:40 AM,01/30/2024 12:51:58 PM,82664
01/30/2024 08:56:45 AM,01/30/2024 12:52:34 PM,78996
01/30/2024 08:56:58 AM,01/30/2024 08:57:23 AM,82793
01/30/2024 08:57:12 AM,01/30/2024 08:57:24 AM,82977
01/30/2024 08:57:18 AM,01/30/2024 08:57:27 AM,82882
01/30/2024 08:57:22 AM,01/30/2024 08:57:29 AM,82908
01/30/2024 08:57:23 AM,01/30/2024 08:58:53 AM,82793
01/30/2024 08:57:24 AM,01/30/2024 12:51:49 PM,82977
01/30/2024 08:57:29 AM,01/30/2024 12:52:33 PM,82908
01/30/2024 08:57:58 AM,01/30/2024 08:58:09 AM,81430
01/30/2024 08:58:09 AM,01/30/2024 09:03:57 AM,81430
01/30/2024 08:58:21 AM,01/30/2024 08:58:30 AM,82932
01/30/2024 08:58:26 AM,01/30/2024 08:58:41 AM,82785
01/30/2024 08:58:31 AM,01/30/2024 12:50:38 PM,82932
01/30/2024 08:58:33 AM,01/30/2024 08:59:26 AM,82796
01/30/2024 08:58:39 AM,01/30/2024 08:58:44 AM,82994
01/30/2024 08:58:41 AM,01/30/2024 12:38:22 PM,82785
01/30/2024 08:58:44 AM,01/30/2024 08:59:05 AM,82934
01/30/2024 08:58:44 AM,01/30/2024 12:52:33 PM,82994
01/30/2024 08:58:51 AM,01/30/2024 08:59:09 AM,81420
01/30/2024 08:59:04 AM,01/30/2024 08:59:17 AM,82989
01/30/2024 08:59:06 AM,01/30/2024 10:41:55 AM,82934
01/30/2024 08:59:07 AM,01/30/2024 08:59:18 AM,82705
01/30/2024 08:59:09 AM,01/30/2024 08:59:17 AM,82719
01/30/2024 08:59:09 AM,01/30/2024 09:51:35 AM,81420
01/30/2024 08:59:17 AM,01/30/2024 11:05:16 AM,82719
01/30/2024 08:59:18 AM,01/30/2024 12:52:34 PM,82989
01/30/2024 08:59:19 AM,01/30/2024 11:00:50 AM,82705
01/30/2024 08:59:27 AM,01/30/2024 08:59:36 AM,82786
01/30/2024 08:59:34 AM,01/30/2024 09:00:11 AM,82930
01/30/2024 08:59:37 AM,01/30/2024 09:04:40 AM,82786
01/30/2024 08:59:43 AM,01/30/2024 09:00:13 AM,82713
01/30/2024 08:59:54 AM,01/30/2024 09:00:16 AM,83034
01/30/2024 09:00:11 AM,01/30/2024 09:17:46 AM,82930
01/30/2024 09:00:13 AM,01/30/2024 09:25:49 AM,82713
01/30/2024 09:00:17 AM,01/30/2024 12:52:34 PM,83034
01/30/2024 09:00:30 AM,01/30/2024 09:00:43 AM,82917
01/30/2024 09:00:30 AM,01/30/2024 09:00:44 AM,82975
01/30/2024 09:00:44 AM,01/30/2024 12:52:34 PM,82911
01/30/2024 09:00:44 AM,01/30/2024 09:05:02 AM,82917
01/30/2024 09:00:44 AM,01/30/2024 09:16:29 AM,82975
01/30/2024 09:01:14 AM,01/30/2024 09:53:20 AM,81232
01/30/2024 09:01:19 AM,01/30/2024 11:05:41 AM,82741
01/30/2024 09:02:27 AM,01/30/2024 09:05:00 AM,82233
01/30/2024 09:03:06 AM,01/30/2024 11:12:57 AM,82803
01/30/2024 09:03:11 AM,01/30/2024 12:52:34 PM,82657
01/30/2024 09:03:21 AM,01/30/2024 09:06:39 AM,79034
01/30/2024 09:04:02 AM,01/30/2024 09:17:40 AM,81430
01/30/2024 09:04:18 AM,01/30/2024 09:26:00 AM,81446
01/30/2024 09:04:29 AM,01/30/2024 12:52:33 PM,82867
01/30/2024 09:04:31 AM,01/30/2024 11:52:19 AM,82779
01/30/2024 09:06:23 AM,01/30/2024 09:22:36 AM,82786
01/30/2024 09:06:26 AM,01/30/2024 12:52:33 PM,79916
01/30/2024 09:06:40 AM,01/30/2024 09:38:58 AM,78903
01/30/2024 09:06:45 AM,01/30/2024 10:31:03 AM,82832
01/30/2024 09:07:37 AM,01/30/2024 11:07:24 AM,79034
01/30/2024 09:08:14 AM,01/30/2024 11:05:33 AM,83005
01/30/2024 09:08:21 AM,01/30/2024 09:14:25 AM,80975
01/30/2024 09:08:45 AM,01/30/2024 11:50:17 AM,82370
01/30/2024 09:09:09 AM,01/30/2024 12:51:49 PM,82711
01/30/2024 09:10:10 AM,01/30/2024 12:52:33 PM,82998
01/30/2024 09:10:21 AM,01/30/2024 09:11:51 AM,82233
01/30/2024 09:10:26 AM,01/30/2024 11:05:21 AM,82704
01/30/2024 09:10:53 AM,01/30/2024 11:06:04 AM,81505
01/30/2024 09:11:43 AM,01/30/2024 10:37:00 AM,82032
01/30/2024 09:11:51 AM,01/30/2024 10:13:28 AM,82233
01/30/2024 09:12:37 AM,01/30/2024 12:52:30 PM,82917
01/30/2024 09:14:58 AM,01/30/2024 12:50:01 PM,82793
01/30/2024 09:14:59 AM,01/30/2024 12:51:12 PM,82848
01/30/2024 09:15:29 AM,01/30/2024 09:17:08 AM,80975
01/30/2024 09:16:10 AM,01/30/2024 11:23:02 AM,82440
01/30/2024 09:17:09 AM,01/30/2024 10:11:47 AM,81224
01/30/2024 09:17:24 AM,01/30/2024 09:17:41 AM,80975
01/30/2024 09:18:23 AM,01/30/2024 09:22:01 AM,80975
01/30/2024 09:22:41 AM,01/30/2024 09:34:23 AM,82786
01/30/2024 09:23:31 AM,01/30/2024 11:05:30 AM,82840
01/30/2024 09:25:50 AM,01/30/2024 09:35:17 AM,82713
01/30/2024 09:26:00 AM,01/30/2024 10:36:43 AM,81446
01/30/2024 09:27:19 AM,01/30/2024 09:50:23 AM,80676
01/30/2024 09:29:44 AM,01/30/2024 12:52:34 PM,83045
01/30/2024 09:34:31 AM,01/30/2024 12:52:33 PM,82786
01/30/2024 09:35:11 AM,01/30/2024 12:50:09 PM,82713
01/30/2024 09:37:42 AM,01/30/2024 09:40:56 AM,82926
01/30/2024 09:38:45 AM,01/30/2024 09:39:17 AM,82926
01/30/2024 09:39:10 AM,01/30/2024 10:23:18 AM,82926
01/30/2024 09:40:06 AM,01/30/2024 11:10:47 AM,82630
01/30/2024 09:40:18 AM,01/30/2024 11:06:07 AM,78903
01/30/2024 09:51:53 AM,01/30/2024 12:52:34 PM,81420
01/30/2024 09:59:38 AM,01/30/2024 10:12:09 AM,82061
01/30/2024 10:06:01 AM,01/30/2024 10:25:10 AM,82703
01/30/2024 10:11:59 AM,01/30/2024 10:17:43 AM,82991
01/30/2024 10:12:27 AM,01/30/2024 10:13:04 AM,82061
01/30/2024 10:12:52 AM,01/30/2024 10:13:24 AM,80849
01/30/2024 10:14:04 AM,01/30/2024 10:26:27 AM,80849
01/30/2024 10:18:14 AM,01/30/2024 10:29:13 AM,82991
01/30/2024 10:20:48 AM,01/30/2024 12:29:35 PM,82936
01/30/2024 10:23:19 AM,01/30/2024 12:52:34 PM,82926
01/30/2024 10:24:09 AM,01/30/2024 11:09:05 AM,82233
01/30/2024 10:25:10 AM,01/30/2024 12:52:34 PM,82703
01/30/2024 10:37:00 AM,01/30/2024 11:05:54 AM,82032
01/30/2024 10:37:22 AM,01/30/2024 11:26:24 AM,82832
01/30/2024 10:48:44 AM,01/30/2024 10:50:14 AM,82934
01/30/2024 10:56:44 AM,01/30/2024 10:57:33 AM,82991
01/30/2024 10:58:54 AM,01/30/2024 12:11:08 PM,82991
01/30/2024 11:05:54 AM,01/30/2024 12:52:34 PM,82741
01/30/2024 11:08:05 AM,01/30/2024 11:11:49 AM,82934
01/30/2024 11:14:08 AM,01/30/2024 12:52:34 PM,83024
01/30/2024 11:19:42 AM,01/30/2024 12:52:22 PM,82862
01/30/2024 11:20:12 AM,01/30/2024 11:54:15 AM,82882
01/30/2024 11:23:15 AM,01/30/2024 11:25:06 AM,82803
01/30/2024 11:23:25 AM,01/30/2024 11:46:20 AM,79034
01/30/2024 11:23:34 AM,01/30/2024 12:52:34 PM,82440
01/30/2024 11:24:18 AM,01/30/2024 12:52:34 PM,82233
01/30/2024 11:25:28 AM,01/30/2024 12:52:33 PM,82630
01/30/2024 11:26:02 AM,01/30/2024 12:34:19 PM,82032
01/30/2024 11:26:19 AM,01/30/2024 12:50:13 PM,82803
01/30/2024 11:26:24 AM,01/30/2024 11:53:12 AM,82832
01/30/2024 11:27:09 AM,01/30/2024 12:52:50 PM,78903
01/30/2024 11:29:33 AM,01/30/2024 12:48:36 PM,82704
01/30/2024 11:31:36 AM,01/30/2024 12:51:12 PM,82934
01/30/2024 11:34:37 AM,01/30/2024 12:50:26 PM,83005
01/30/2024 11:47:54 AM,01/30/2024 12:20:42 PM,79034
01/30/2024 12:14:31 PM,01/30/2024 12:15:25 PM,82654
01/30/2024 12:16:49 PM,01/30/2024 12:51:55 PM,82779
01/30/2024 12:20:47 PM,01/30/2024 12:35:00 PM,79034
01/30/2024 12:29:35 PM,01/30/2024 12:52:33 PM,82936
01/30/2024 12:33:05 PM,01/30/2024 12:45:55 PM,82930
01/30/2024 12:34:08 PM,01/30/2024 12:52:34 PM,81505
01/30/2024 12:35:27 PM,01/30/2024 12:50:18 PM,79034
01/30/2024 12:37:44 PM,01/30/2024 12:50:06 PM,82985
01/30/2024 12:39:44 PM,01/30/2024 12:52:34 PM,82654
01/30/2024 12:42:12 PM,01/30/2024 12:52:34 PM,81728
01/30/2024 08:59:28 AM,01/30/2024 10:41:04 AM,82796
01/30/2024 10:03:41 AM,01/30/2024 12:03:15 PM,82999
01/30/2024 10:34:41 AM,01/30/2024 12:52:37 PM,82992
01/30/2024 12:03:33 PM,01/30/2024 12:52:36 PM,82999
01/30/2024 10:28:13 AM,01/30/2024 10:34:37 AM,82992
01/31/2024 08:46:19 AM,01/31/2024 01:10:26 PM,85942791087
01/31/2024 08:47:38 AM,01/31/2024 08:47:48 AM,82785
01/31/2024 08:47:49 AM,01/31/2024 11:23:44 AM,82785
01/31/2024 08:48:10 AM,01/31/2024 08:48:20 AM,82861
01/31/2024 08:48:21 AM,01/31/2024 01:02:51 PM,82861
01/31/2024 08:50:00 AM,01/31/2024 08:50:08 AM,82881
01/31/2024 08:50:08 AM,01/31/2024 01:00:48 PM,82881
01/31/2024 08:50:45 AM,01/31/2024 08:50:53 AM,82992
01/31/2024 08:50:52 AM,01/31/2024 08:51:10 AM,82796
01/31/2024 08:50:53 AM,01/31/2024 12:55:05 PM,82992
01/31/2024 08:51:03 AM,01/31/2024 08:51:52 AM,80955
01/31/2024 08:51:10 AM,01/31/2024 12:57:50 PM,82796
01/31/2024 08:51:21 AM,01/31/2024 08:51:28 AM,83106
01/31/2024 08:51:28 AM,01/31/2024 12:57:45 PM,83106
01/31/2024 08:51:52 AM,01/31/2024 12:58:09 PM,80955
01/31/2024 08:52:47 AM,01/31/2024 08:53:02 AM,82988
01/31/2024 08:53:03 AM,01/31/2024 12:55:01 PM,82988
01/31/2024 08:53:32 AM,01/31/2024 08:53:40 AM,82962
01/31/2024 08:53:40 AM,01/31/2024 01:10:26 PM,82962
01/31/2024 08:53:48 AM,01/31/2024 08:54:32 AM,82999
01/31/2024 08:53:58 AM,01/31/2024 08:54:31 AM,82908
01/31/2024 08:54:27 AM,01/31/2024 08:55:28 AM,82893
01/31/2024 08:54:30 AM,01/31/2024 08:55:32 AM,83034
01/31/2024 08:54:31 AM,01/31/2024 01:10:25 PM,82908
01/31/2024 08:54:32 AM,01/31/2024 01:10:26 PM,82999
01/31/2024 08:54:41 AM,01/31/2024 08:55:24 AM,82930
01/31/2024 08:54:45 AM,01/31/2024 08:55:27 AM,82978
01/31/2024 08:54:50 AM,01/31/2024 08:55:48 AM,82896
01/31/2024 08:54:57 AM,01/31/2024 08:55:13 AM,82778
01/31/2024 08:55:23 AM,01/31/2024 08:56:21 AM,82778
01/31/2024 08:55:24 AM,01/31/2024 09:16:27 AM,82930
01/31/2024 08:55:28 AM,01/31/2024 09:34:50 AM,82978
01/31/2024 08:55:29 AM,01/31/2024 08:56:09 AM,83009
01/31/2024 08:55:29 AM,01/31/2024 01:03:19 PM,82893
01/31/2024 08:55:31 AM,01/31/2024 08:56:08 AM,82885
01/31/2024 08:55:33 AM,01/31/2024 09:15:25 AM,83034
01/31/2024 08:55:49 AM,01/31/2024 01:04:27 PM,82896
01/31/2024 08:56:09 AM,01/31/2024 01:10:26 PM,83009
01/31/2024 08:56:09 AM,01/31/2024 01:10:26 PM,82885
01/31/2024 08:56:14 AM,01/31/2024 08:56:57 AM,82867
01/31/2024 08:56:22 AM,01/31/2024 01:10:26 PM,82778
01/31/2024 08:56:48 AM,01/31/2024 08:56:59 AM,82741
01/31/2024 08:56:50 AM,01/31/2024 08:56:58 AM,82705
01/31/2024 08:56:58 AM,01/31/2024 01:10:26 PM,82867
01/31/2024 08:56:59 AM,01/31/2024 09:00:24 AM,82705
01/31/2024 08:56:59 AM,01/31/2024 10:17:19 AM,82741
01/31/2024 08:57:19 AM,01/31/2024 08:57:34 AM,82936
01/31/2024 08:57:34 AM,01/31/2024 08:57:44 AM,82664
01/31/2024 08:57:35 AM,01/31/2024 09:56:09 AM,82936
01/31/2024 08:57:45 AM,01/31/2024 09:02:22 AM,82664
01/31/2024 08:57:46 AM,01/31/2024 08:58:03 AM,82848
01/31/2024 08:58:00 AM,01/31/2024 08:58:16 AM,82657
01/31/2024 08:58:04 AM,01/31/2024 12:22:08 PM,82848
01/31/2024 08:58:08 AM,01/31/2024 08:58:15 AM,82920
01/31/2024 08:58:15 AM,01/31/2024 11:05:25 AM,82920
01/31/2024 08:58:17 AM,01/31/2024 12:23:17 PM,82657
01/31/2024 08:58:22 AM,01/31/2024 08:58:29 AM,82977
01/31/2024 08:58:29 AM,01/31/2024 01:02:31 PM,82977
01/31/2024 08:58:36 AM,01/31/2024 08:58:50 AM,82825
01/31/2024 08:58:51 AM,01/31/2024 09:32:33 AM,82825
01/31/2024 08:58:51 AM,01/31/2024 08:59:02 AM,82932
01/31/2024 08:58:52 AM,01/31/2024 08:59:02 AM,82946
01/31/2024 08:59:02 AM,01/31/2024 09:09:16 AM,82946
01/31/2024 08:59:03 AM,01/31/2024 01:00:30 PM,82932
01/31/2024 08:59:06 AM,01/31/2024 08:59:12 AM,82233
01/31/2024 08:59:12 AM,01/31/2024 11:02:23 AM,82233
01/31/2024 08:59:13 AM,01/31/2024 08:59:22 AM,83024
01/31/2024 08:59:22 AM,01/31/2024 12:05:21 PM,83024
01/31/2024 08:59:23 AM,01/31/2024 08:59:31 AM,82786
01/31/2024 08:59:31 AM,01/31/2024 08:59:39 AM,82911
01/31/2024 08:59:32 AM,01/31/2024 01:10:26 PM,82786
01/31/2024 08:59:39 AM,01/31/2024 01:04:09 PM,82911
01/31/2024 08:59:54 AM,01/31/2024 09:00:09 AM,82957
01/31/2024 09:00:01 AM,01/31/2024 09:00:46 AM,82630
01/31/2024 09:00:09 AM,01/31/2024 01:03:20 PM,82957
01/31/2024 09:00:12 AM,01/31/2024 09:00:32 AM,82736
01/31/2024 09:00:13 AM,01/31/2024 09:00:34 AM,82789
01/31/2024 09:00:20 AM,01/31/2024 09:00:30 AM,82875
01/31/2024 09:00:24 AM,01/31/2024 12:33:04 PM,82705
01/31/2024 09:00:25 AM,01/31/2024 09:00:34 AM,82917
01/31/2024 09:00:30 AM,01/31/2024 01:02:50 PM,82875
01/31/2024 09:00:33 AM,01/31/2024 01:10:26 PM,82736
01/31/2024 09:00:34 AM,01/31/2024 09:16:50 AM,82789
01/31/2024 09:00:35 AM,01/31/2024 09:35:23 AM,82917
01/31/2024 09:00:39 AM,01/31/2024 09:00:58 AM,82803
01/31/2024 09:00:47 AM,01/31/2024 09:08:51 AM,82630
01/31/2024 09:00:47 AM,01/31/2024 09:00:53 AM,82934
01/31/2024 09:00:53 AM,01/31/2024 09:01:07 AM,82761
01/31/2024 09:00:54 AM,01/31/2024 10:59:25 AM,82934
01/31/2024 09:00:59 AM,01/31/2024 10:21:07 AM,82803
01/31/2024 09:01:07 AM,01/31/2024 10:40:51 AM,82761
01/31/2024 09:01:23 AM,01/31/2024 09:01:39 AM,82713
01/31/2024 09:01:24 AM,01/31/2024 09:01:35 AM,82832
01/31/2024 09:01:36 AM,01/31/2024 11:44:17 AM,82832
01/31/2024 09:01:40 AM,01/31/2024 12:55:08 PM,82713
01/31/2024 09:01:42 AM,01/31/2024 09:01:53 AM,82748
01/31/2024 09:01:45 AM,01/31/2024 09:02:01 AM,80676
01/31/2024 09:01:54 AM,01/31/2024 01:04:30 PM,82748
01/31/2024 09:02:01 AM,01/31/2024 11:02:21 AM,80676
01/31/2024 09:02:13 AM,01/31/2024 09:02:23 AM,83080
01/31/2024 09:02:13 AM,01/31/2024 09:02:18 AM,82708
01/31/2024 09:02:18 AM,01/31/2024 01:10:25 PM,82708
01/31/2024 09:02:22 AM,01/31/2024 12:58:34 PM,82664
01/31/2024 09:02:23 AM,01/31/2024 01:10:16 PM,83080
01/31/2024 09:02:53 AM,01/31/2024 09:03:11 AM,82703
01/31/2024 09:03:12 AM,01/31/2024 11:05:53 AM,82703
01/31/2024 09:03:40 AM,01/31/2024 09:03:47 AM,82998
01/31/2024 09:03:44 AM,01/31/2024 09:03:57 AM,82779
01/31/2024 09:03:58 AM,01/31/2024 09:14:21 AM,82779
01/31/2024 09:05:24 AM,01/31/2024 09:05:28 AM,83046
01/31/2024 09:05:28 AM,01/31/2024 11:41:47 AM,83046
01/31/2024 09:05:35 AM,01/31/2024 09:05:45 AM,82898
01/31/2024 09:05:45 AM,01/31/2024 12:55:00 PM,82898
01/31/2024 09:06:59 AM,01/31/2024 09:07:16 AM,82926
01/31/2024 09:07:17 AM,01/31/2024 01:10:15 PM,82926
01/31/2024 09:08:58 AM,01/31/2024 10:42:09 AM,82630
01/31/2024 09:11:19 AM,01/31/2024 09:11:25 AM,82793
01/31/2024 09:11:25 AM,01/31/2024 11:15:09 AM,82793
01/31/2024 09:12:39 AM,01/31/2024 09:12:51 AM,78903
01/31/2024 09:12:58 AM,01/31/2024 09:13:02 AM,83049
01/31/2024 09:13:03 AM,01/31/2024 12:45:14 PM,83049
01/31/2024 09:16:15 AM,01/31/2024 09:16:25 AM,82652
01/31/2024 09:16:26 AM,01/31/2024 11:02:19 AM,82652
01/31/2024 09:16:48 AM,01/31/2024 09:16:55 AM,82779
01/31/2024 09:16:56 AM,01/31/2024 11:56:41 AM,82779
01/31/2024 09:18:44 AM,01/31/2024 09:18:50 AM,82985
01/31/2024 09:18:50 AM,01/31/2024 09:41:08 AM,82985
01/31/2024 09:20:07 AM,01/31/2024 09:20:20 AM,83034
01/31/2024 09:20:21 AM,01/31/2024 01:03:18 PM,83034
01/31/2024 09:24:31 AM,01/31/2024 09:24:41 AM,83013
01/31/2024 09:24:42 AM,01/31/2024 10:50:27 AM,83013
01/31/2024 09:57:32 AM,01/31/2024 09:57:41 AM,79208
01/31/2024 09:57:42 AM,01/31/2024 01:10:25 PM,79208
01/31/2024 10:13:49 AM,01/31/2024 10:13:53 AM,82827
01/31/2024 10:13:53 AM,01/31/2024 12:16:37 PM,82827
01/31/2024 10:17:19 AM,01/31/2024 01:10:25 PM,82741
01/31/2024 10:30:02 AM,01/31/2024 12:51:07 PM,82985
01/31/2024 10:33:06 AM,01/31/2024 10:33:20 AM,82713
01/31/2024 10:33:21 AM,01/31/2024 10:37:59 AM,82713
01/31/2024 10:42:28 AM,01/31/2024 11:02:37 AM,82630
01/31/2024 10:42:33 AM,01/31/2024 10:42:47 AM,82761
01/31/2024 10:42:48 AM,01/31/2024 01:10:26 PM,82761
01/31/2024 10:53:16 AM,01/31/2024 10:53:27 AM,78903
01/31/2024 10:53:28 AM,01/31/2024 11:02:43 AM,78903
01/31/2024 11:03:33 AM,01/31/2024 11:04:09 AM,82934
01/31/2024 11:05:27 AM,01/31/2024 11:05:46 AM,82934
01/31/2024 11:05:46 AM,01/31/2024 11:06:01 AM,82934
01/31/2024 11:05:59 AM,01/31/2024 01:10:27 PM,82703
01/31/2024 11:14:14 AM,01/31/2024 11:14:20 AM,82934
01/31/2024 11:14:21 AM,01/31/2024 11:20:46 AM,82934
01/31/2024 11:18:19 AM,01/31/2024 11:18:29 AM,82630
01/31/2024 11:18:29 AM,01/31/2024 12:16:32 PM,82630
01/31/2024 11:20:47 AM,01/31/2024 11:21:08 AM,78903
01/31/2024 11:21:09 AM,01/31/2024 12:33:34 PM,78903
01/31/2024 11:21:29 AM,01/31/2024 11:21:44 AM,80676
01/31/2024 11:21:45 AM,01/31/2024 01:10:26 PM,80676
01/31/2024 11:23:19 AM,01/31/2024 11:23:25 AM,82934
01/31/2024 11:23:26 AM,01/31/2024 11:58:57 AM,82934
01/31/2024 11:24:05 AM,01/31/2024 11:24:12 AM,82793
01/31/2024 11:24:13 AM,01/31/2024 12:36:38 PM,82793
01/31/2024 11:27:37 AM,01/31/2024 11:27:45 AM,83027
01/31/2024 11:27:45 AM,01/31/2024 01:10:22 PM,83027
01/31/2024 11:45:33 AM,01/31/2024 11:45:59 AM,82832
01/31/2024 11:48:55 AM,01/31/2024 11:49:05 AM,82832
01/31/2024 11:49:05 AM,01/31/2024 12:05:00 PM,82832
01/31/2024 11:59:33 AM,01/31/2024 11:59:57 AM,83045
01/31/2024 11:59:57 AM,01/31/2024 01:10:25 PM,83045
01/31/2024 12:00:12 PM,01/31/2024 12:00:19 PM,82934
01/31/2024 12:00:19 PM,01/31/2024 12:58:09 PM,82934
01/31/2024 12:05:01 PM,01/31/2024 12:29:55 PM,82832
01/31/2024 12:16:38 PM,01/31/2024 01:09:27 PM,82827
01/31/2024 12:23:30 PM,01/31/2024 12:35:40 PM,82657
01/31/2024 12:29:59 PM,01/31/2024 01:10:26 PM,82832
01/31/2024 12:30:57 PM,01/31/2024 12:31:07 PM,82630
01/31/2024 12:31:08 PM,01/31/2024 01:10:26 PM,82630
01/31/2024 12:33:47 PM,01/31/2024 12:34:34 PM,78903
01/31/2024 12:34:15 PM,01/31/2024 12:34:21 PM,82719
01/31/2024 12:34:21 PM,01/31/2024 01:10:25 PM,82719
01/31/2024 12:37:41 PM,01/31/2024 12:37:50 PM,78903
01/31/2024 12:37:51 PM,01/31/2024 12:43:54 PM,78903
01/31/2024 12:48:20 PM,01/31/2024 01:06:04 PM,83046
01/31/2024 09:35:53 AM,01/31/2024 09:41:55 AM,82917
01/31/2024 09:41:36 AM,01/31/2024 10:30:02 AM,82985
01/31/2024 09:42:27 AM,01/31/2024 12:55:52 PM,82917
01/31/2024 11:41:48 AM,01/31/2024 12:47:58 PM,83046
01/31/2024 12:22:09 PM,01/31/2024 01:09:58 PM,82848
01/31/2024 12:44:00 PM,01/31/2024 01:08:17 PM,78903
02-01-2024 08:48,02-01-2024 13:12,85942791087
02-01-2024 12:13,02-01-2024 13:12,82832
02-01-2024 08:48,02-01-2024 08:48,82881
02-01-2024 08:48,02-01-2024 08:48,82796
02-01-2024 08:48,02-01-2024 08:48,82778
02-01-2024 08:48,02-01-2024 08:48,82664
02-01-2024 08:48,02-01-2024 08:48,82936
02-01-2024 08:48,02-01-2024 08:48,82992
02-01-2024 08:48,02-01-2024 13:09,82778
02-01-2024 08:48,02-01-2024 11:24,82664
02-01-2024 08:48,02-01-2024 09:36,82881
02-01-2024 08:48,02-01-2024 12:55,82796
02-01-2024 08:48,02-01-2024 13:10,82992
02-01-2024 08:48,02-01-2024 13:12,82936
02-01-2024 08:49,02-01-2024 08:50,82966
02-01-2024 08:49,02-01-2024 08:50,82962
02-01-2024 08:49,02-01-2024 08:50,82761
02-01-2024 08:50,02-01-2024 11:07,82962
02-01-2024 08:50,02-01-2024 12:58,82966
02-01-2024 08:50,02-01-2024 13:05,82761
02-01-2024 08:51,02-01-2024 08:51,83009
02-01-2024 08:51,02-01-2024 13:12,83009
02-01-2024 08:51,02-01-2024 08:51,82885
02-01-2024 08:51,02-01-2024 08:51,82953
02-01-2024 08:51,02-01-2024 11:56,82953
02-01-2024 08:51,02-01-2024 13:07,82885
02-01-2024 08:52,02-01-2024 08:52,83013
02-01-2024 08:52,02-01-2024 08:52,82786
02-01-2024 08:52,02-01-2024 09:10,83013
02-01-2024 08:52,02-01-2024 10:05,82786
02-01-2024 08:53,02-01-2024 08:53,82875
02-01-2024 08:53,02-01-2024 12:43,82875
02-01-2024 08:53,02-01-2024 08:55,82896
02-01-2024 08:54,02-01-2024 08:54,82985
02-01-2024 08:54,02-01-2024 08:54,82908
02-01-2024 08:54,02-01-2024 12:55,82985
02-01-2024 08:54,02-01-2024 13:12,82908
02-01-2024 08:54,02-01-2024 08:54,82893
02-01-2024 08:54,02-01-2024 13:05,82893
02-01-2024 08:55,02-01-2024 08:55,82741
02-01-2024 08:55,02-01-2024 08:55,82957
02-01-2024 08:55,02-01-2024 08:55,82779
02-01-2024 08:55,02-01-2024 08:55,82898
02-01-2024 08:55,02-01-2024 10:11,82779
02-01-2024 08:55,02-01-2024 08:55,82736
02-01-2024 08:55,02-01-2024 12:59,82741
02-01-2024 08:55,02-01-2024 12:15,82957
02-01-2024 08:55,02-01-2024 13:04,82736
02-01-2024 08:55,02-01-2024 08:55,83106
02-01-2024 08:55,02-01-2024 12:58,82898
02-01-2024 08:55,02-01-2024 08:55,82973
02-01-2024 08:55,02-01-2024 13:05,82973
